,Vote,Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Most_Important_Issue,Avg_Residancy_Altitude,Will_vote_only_large_party,Financial_agenda_matters
3080,Oranges,456.375578687,598.919068626,774.454528975,Social,206.075822162,Yes,No
3081,Greens,793.977835593,771.14880599,764.921912923,Foreign_Affairs,94.3031140632,Yes,Yes
3082,Yellows,566.05680849,643.722339911,734.867277072,Healthcare,241.882216494,Yes,No
3083,Yellows,570.397590293,610.628082466,922.603492059,Education,42.5371717982,Yes,
3084,Yellows,487.194010828,605.446651667,874.259482127,Financial,201.149674674,Yes,No
3085,Greys,629.867903492,585.727811478,640.428957917,Healthcare,208.006724354,Yes,No
3086,Oranges,397.561134824,553.572055191,756.136259973,Financial,257.740440416,Yes,No
3087,Greys,415.11940966,585.817997565,691.766344393,Healthcare,271.53849715,Yes,No
3088,Whites,397.207711358,423.012063784,929.458459762,Military,106.91131004,Yes,Yes
3089,Reds,380.836660944,651.850116398,810.025361151,Education,121.283380929,Yes,No
3090,Greys,449.208509725,605.941827188,717.547276347,Education,62.8860959484,Yes,No
3091,Greens,729.7340514,799.757856949,617.824531393,Other,194.066269974,Yes,Yes
3092,Greens,627.220879029,905.603302827,258.887781994,Foreign_Affairs,334.068425817,Yes,Yes
3093,Reds,594.142937685,648.606091323,645.321191962,Financial,81.3688717201,Yes,No
3094,Whites,75.1262882259,163.621215977,675.522326487,Military,101.675192005,Yes,
3095,Reds,414.588968022,723.264034171,888.374676011,Financial,224.491099748,Yes,No
3096,Pinks,606.468752149,275.012006052,325.090877062,Other,334.607590421,Yes,Yes
3097,Blues,417.086444425,572.403134798,,Healthcare,17.6236349808,Yes,No
3098,Oranges,396.135226861,572.017264105,733.273935541,Social,183.406578098,Yes,No
3099,Greys,614.272742437,604.286899032,658.633423714,Environment,311.390068554,Yes,No
3100,Yellows,396.053132673,528.684310162,631.722622816,Social,101.604284571,Yes,No
3101,Blues,595.899429897,633.752148188,647.668107727,Education,62.2846244093,Yes,No
3102,Yellows,417.116157143,607.971571685,662.210304932,Environment,69.9618345364,Yes,No
3103,Yellows,453.434335133,628.92492548,589.052927711,Education,16.3935609197,Yes,No
3104,Greys,411.130173831,588.326553548,720.604988288,Education,49.3639339898,Yes,No
3105,Blues,623.518704571,639.293053062,680.493214195,Financial,58.8214991458,Yes,No
3106,Purples,744.074441328,502.182933683,524.722755207,Financial,276.254260335,No,Yes
3107,Blues,453.537988539,581.88055877,640.384853531,Environment,44.3453160675,Yes,No
3108,Greys,456.500549646,599.690453938,745.253753562,Social,53.5109894275,Yes,No
3109,Oranges,453.679467492,563.505439518,778.169424913,Healthcare,265.030881024,Yes,No
3110,Whites,657.067485852,940.165115354,840.954133261,Military,58.9409198826,Yes,Yes
3111,Yellows,398.578700774,596.772100021,628.502200384,Healthcare,32.6948119172,Yes,No
3112,Purples,654.320951465,552.300559945,783.823810527,Financial,339.668469662,No,Yes
3113,Purples,223.896632363,513.099406744,811.484442012,Healthcare,343.681362317,No,Yes
3114,Oranges,420.193027036,613.456798698,784.049529092,Education,115.396349985,Yes,No
3115,Reds,609.596518247,664.970654439,731.040152223,Financial,198.194788003,Yes,No
3116,Yellows,490.623349585,555.782378208,739.823238161,Healthcare,42.9309254458,Yes,No
3117,Yellows,513.081145112,660.052784723,653.048146981,Social,63.9924719005,Yes,No
3118,Greens,998.314584842,907.676445267,807.77412816,Foreign_Affairs,179.022864862,Yes,Yes
3119,Whites,623.146894621,953.621275054,904.888857081,Foreign_Affairs,128.326527113,Yes,Yes
3120,Reds,407.335905025,697.738051922,881.491742721,Environment,123.88244691,Yes,No
3121,Browns,269.860546698,134.939002709,556.053101344,Healthcare,418.308275245,No,No
3122,Yellows,585.837083371,605.663757142,812.081291196,Healthcare,214.86907135,Yes,No
3123,Greys,462.372113327,612.017485737,751.973956065,Financial,67.6411806328,Yes,No
3124,Whites,442.570155719,445.61971465,451.990418226,Military,87.2228268397,Yes,Yes
3125,Blues,405.207694942,555.675832855,583.07542893,Social,46.1621583501,Yes,No
3126,Yellows,478.782707722,586.756319976,732.960908577,Healthcare,24.5576017334,Yes,No
3127,Yellows,533.097634789,615.261472833,865.166801126,Healthcare,129.408818801,Yes,No
3128,Pinks,993.024521988,204.51315213,835.393993481,Military,132.344969443,Yes,Yes
3129,Reds,416.7740143,714.703029751,868.443441415,Financial,276.481431296,Yes,No
3130,Yellows,468.832538449,588.348448883,747.836445607,Social,209.994642872,Yes,No
3131,Yellows,500.837598357,690.102919376,769.1463135,Healthcare,70.1622618567,Yes,No
3132,Blues,581.630809428,665.127251674,668.775544323,Education,151.269980243,Yes,No
3133,Yellows,400.678469952,581.213589456,608.41052651,Education,95.0633133063,Yes,No
3134,Yellows,395.450555483,550.585768434,581.878900645,Financial,247.541346228,Yes,No
3135,Greys,624.79119811,583.298027463,661.306598165,Financial,69.5362545739,Yes,No
3136,Blues,617.504347843,634.798892012,668.549618212,Environment,149.243782332,Yes,No
3137,Yellows,479.522450544,565.184509807,757.893759801,Education,215.808747011,Yes,No
3138,Yellows,479.661110596,663.969366794,676.27375412,Environment,24.2940113441,Yes,No
3139,Yellows,337.756732242,588.539818836,600.576088876,Education,207.330302314,Yes,No
3140,Reds,420.00202555,710.850990315,846.960666393,Healthcare,26.1476263842,Yes,No
3141,Greys,473.838227182,633.461628281,742.352803566,Healthcare,90.8418745066,Yes,No
3142,Greys,596.444545171,546.374052084,606.785689538,Education,97.4325331489,Yes,No
3143,Reds,389.012486687,673.655907629,876.879399832,Education,149.678267734,Yes,No
3144,Pinks,611.860776566,293.588285102,790.299933374,Other,230.354811883,Yes,Yes
3145,Whites,964.439632138,990.053218172,972.459614725,Foreign_Affairs,18.1098611024,Yes,Yes
3146,Yellows,574.016195306,637.823403466,802.197242291,Financial,283.648037065,Yes,No
3147,Blues,610.647896069,653.748784777,652.141311874,Healthcare,83.7012150235,Yes,No
3148,Oranges,435.119398522,545.682141004,764.028584153,Environment,123.926157259,Yes,No
3149,Yellows,594.98525542,646.030745192,825.207336541,Education,42.2942239491,Yes,No
3150,Oranges,407.955070796,563.770634014,752.813267918,Education,158.513526253,Yes,No
3151,Pinks,800.100246448,553.436283022,562.093354114,Military,16.8566669619,Yes,Yes
3152,Yellows,400.835103914,558.813374977,613.07048714,Healthcare,34.931288064,Yes,No
3153,Oranges,459.855083331,592.075696974,788.575262421,Financial,264.341816721,Yes,No
3154,Reds,355.381253777,728.90790492,832.924676459,Financial,116.756435944,Yes,No
3155,Reds,397.279596037,682.411893234,813.469251535,Social,61.149590485,Yes,No
3156,Yellows,489.657611592,643.799193368,639.535297655,Financial,24.4115459168,Yes,No
3157,Greens,757.044127425,798.862087652,743.152468931,Other,320.116755263,Yes,Yes
3158,Greys,615.781739529,597.200301345,646.660424943,Education,82.7557485688,Yes,No
3159,Oranges,446.499613783,609.773916715,742.618606122,Education,260.715263951,Yes,No
3160,Yellows,385.719784009,621.302261997,826.733848662,Environment,175.228698709,Yes,No
3161,Blues,420.519786841,575.64869606,589.784523692,Financial,21.0044065818,Yes,No
3162,Blues,582.236116284,627.506732163,650.945274573,Social,220.434961858,Yes,No
3163,Oranges,825.004107115,877.106318383,707.907811762,Environment,84.5904443119,Yes,No
3164,Blues,409.239408202,585.584792841,580.91249612,Healthcare,80.4774886377,Yes,No
3165,Oranges,410.483852008,550.68076597,742.316742929,Social,116.217064272,Yes,No
3166,Greys,627.907695024,582.152926011,638.2449953,Education,68.7415759649,Yes,No
3167,Greys,623.886001276,596.145536771,652.546720655,Environment,53.0337121181,Yes,No
3168,Yellows,440.315648867,580.609947827,586.211833686,Financial,248.443956016,Yes,No
3169,Oranges,427.591680019,595.245839875,764.04392115,Financial,19.1508463376,Yes,No
3170,Whites,964.654447045,982.110641949,993.956677847,Foreign_Affairs,107.729673308,Yes,Yes
3171,Oranges,424.635772947,546.61812135,731.421115659,Healthcare,49.3690236905,Yes,No
3172,Pinks,782.537322048,468.415874755,857.696407232,Other,56.3630091704,Yes,Yes
3173,Blues,607.512561538,672.524650157,677.232298403,Financial,114.195090693,Yes,No
3174,Blues,374.647165381,544.18165159,568.447103647,Education,114.433955901,Yes,No
3175,Oranges,797.499985836,882.275985878,699.839954709,Social,280.046599185,Yes,No
3176,Blues,632.68387499,662.759547213,665.643097622,Healthcare,55.732662196,Yes,No
3177,Blues,408.310365747,564.601863153,599.391748086,Social,70.2696242458,Yes,No
3178,Blues,596.976458767,653.068244742,645.505052718,Environment,131.240085001,Yes,No
3179,Reds,629.983571209,671.173108452,699.660665304,Healthcare,340.095291481,Yes,No
3180,Yellows,403.584109199,501.024543947,598.901678851,Environment,32.0075575467,Yes,No
3181,Oranges,421.616246108,562.415618315,753.304480233,Healthcare,205.508001299,Yes,No
3182,Yellows,372.207062353,587.421855942,612.682051986,Financial,124.475096914,Yes,No
3183,Reds,386.617605932,708.086957195,855.558938003,Financial,302.737365591,Yes,No
3184,Blues,416.811721962,590.613864924,603.090681414,Financial,78.9456285597,Yes,No
3185,Blues,410.511054304,550.017686297,594.277535594,Education,44.8058831185,Yes,No
3186,Yellows,407.037704077,628.215940775,600.935650283,Education,27.1959915857,,No
3187,Yellows,378.288193736,547.082147109,581.41315879,Healthcare,303.05021709,Yes,No
3188,Blues,577.850048233,650.986418445,664.026563883,Environment,120.082512119,Yes,No
3189,Yellows,352.10608854,576.45467565,576.158585707,Financial,195.418050905,Yes,No
3190,Pinks,732.209929307,282.833463745,536.388530431,Military,251.745583168,Yes,Yes
3191,Oranges,848.025443435,851.129950454,712.102460135,Financial,25.3605356208,Yes,No
3192,Blues,405.091168354,561.541505104,591.829831719,Healthcare,108.172109344,Yes,No
3193,Greens,668.654850702,740.333730779,596.243165201,Foreign_Affairs,131.680684061,Yes,Yes
3194,Greens,552.080297263,770.627013625,498.420593794,Foreign_Affairs,129.61723121,Yes,Yes
3195,Greens,840.392808254,925.237796898,510.801123455,Foreign_Affairs,283.718713997,Yes,Yes
3196,Greys,462.524236286,607.431052314,774.35129138,Healthcare,242.928065293,Yes,No
3197,Whites,521.050975192,883.105358242,700.093933242,Foreign_Affairs,334.839880313,Yes,Yes
3198,Reds,397.395257503,700.064295129,817.887535913,Healthcare,88.4100259995,Yes,No
3199,Blues,622.554066809,654.453813888,685.672271438,Social,189.468919455,Yes,No
3200,Reds,638.374687616,685.989344498,710.521445349,Healthcare,239.462939413,Yes,No
3201,Greys,463.39395824,584.740991434,748.46919126,Healthcare,,Yes,No
3202,Yellows,401.656402101,615.880177453,593.34960002,Financial,170.29451758,Yes,No
3203,Yellows,430.235976956,557.679939056,651.022471131,Social,123.30426406,Yes,No
3204,Browns,316.359015912,476.178070029,355.143404386,Environment,605.366196822,No,No
3205,Reds,567.512086747,644.228557245,679.924117141,Financial,55.938870543,Yes,No
3206,Yellows,329.06279045,613.259463865,527.432141413,Financial,33.5323174766,Yes,No
3207,Whites,261.433606036,774.285306267,940.362097214,Foreign_Affairs,15.0034388857,Yes,Yes
3208,Blues,608.439939102,672.453332697,686.232224214,Environment,100.132512267,Yes,No
3209,Reds,591.237211025,661.821032931,675.450608229,Social,7.87907607972,Yes,No
3210,Blues,425.976490923,598.143247484,629.061158688,Social,48.9184364522,Yes,No
3211,Pinks,972.112329801,840.286023216,956.801986777,Military,100.438226375,Yes,Yes
3212,Oranges,796.357916822,847.149538459,723.597211348,Healthcare,87.5733296493,Yes,No
3213,Greys,465.372316928,594.304550709,732.546451102,Financial,21.3296431805,Yes,No
3214,Yellows,489.174558076,684.681675609,807.609819013,Environment,296.480301335,Yes,No
3215,Oranges,777.916790667,856.803801522,687.768342243,Environment,23.1783477208,Yes,No
3216,Reds,593.019304959,659.801286853,673.170241498,Financial,143.104339696,Yes,No
3217,Oranges,464.023843302,573.051363962,778.641529112,Education,236.954349411,Yes,No
3218,Yellows,385.034117667,591.379110889,608.49136344,Social,75.3654499724,Yes,No
3219,Yellows,417.909033954,606.468744172,638.815404808,Education,222.651219493,Yes,No
3220,Reds,611.532959205,663.09563867,724.306933468,Education,152.64007022,Yes,No
3221,Oranges,843.005576834,862.772623244,717.147491927,Healthcare,71.5142807499,Yes,No
3222,Oranges,789.007059262,871.511640081,702.377745147,Environment,100.532944944,Yes,No
3223,Greens,788.203785535,612.552973608,592.138626846,Other,136.149698648,Yes,Yes
3224,Browns,491.456739318,531.081730492,36.1905710085,Social,379.816520886,No,No
3225,Yellows,467.568141794,630.180075544,664.193509842,Healthcare,250.756789932,Yes,No
3226,Reds,577.848796887,650.497990853,665.170715407,Healthcare,151.450598822,Yes,No
3227,Reds,604.811246641,672.333616228,734.133974339,Social,57.9694533728,Yes,No
3228,Reds,558.844397185,608.457212466,667.048490123,Environment,22.5883380243,Yes,No
3229,Blues,636.130725034,628.215812005,682.190817117,Education,54.3433261316,Yes,No
3230,Whites,101.001383737,592.365416531,910.757339698,Foreign_Affairs,301.009990781,Yes,Yes
3231,Oranges,421.154829037,578.484363851,761.099169705,Social,138.978502814,Yes,No
3232,Yellows,421.784069812,627.419812148,641.841620782,Financial,31.4660488215,Yes,No
3233,Blues,600.109716975,670.519092228,662.420312613,Healthcare,69.8087225478,Yes,No
3234,Pinks,882.787649454,763.358717319,911.548551243,Military,62.4676088898,Yes,Yes
3235,Yellows,432.797204807,700.161787485,781.54151408,Healthcare,42.3352886628,Yes,No
3236,Yellows,448.840843463,651.168220751,648.901421807,Social,22.5819472037,Yes,No
3237,Greys,452.334248417,595.482136925,723.452022317,Social,116.099781532,Yes,No
3238,Yellows,476.521797667,672.511280565,820.932045191,Healthcare,246.972914472,Yes,No
3239,Greys,600.560786257,568.410475617,629.770762586,Education,83.9709777042,Yes,No
3240,Blues,602.606690038,679.23952622,661.145567922,Financial,49.2946220816,Yes,No
3241,Greens,242.115893602,522.015729089,33.0578966532,Other,114.617058852,Yes,Yes
3242,Oranges,411.52311604,568.923822269,749.900389616,Environment,133.22235463,Yes,No
3243,Reds,578.924216429,612.333118859,712.522391891,Social,274.063784191,Yes,No
3244,Pinks,799.283452079,538.570205215,661.975559034,Other,152.420757137,Yes,Yes
3245,Reds,618.491831493,657.51912909,749.275915273,Financial,99.9139918184,Yes,No
3246,Yellows,374.795780038,650.199164263,622.139722476,Social,73.2900823024,Yes,No
3247,Yellows,402.432445989,586.983744342,636.778963119,Healthcare,123.07865212,Yes,No
3248,Yellows,411.357635553,550.292106388,582.04587853,Education,183.980688234,Yes,No
3249,Blues,423.05421636,578.018525842,601.666390792,Social,21.2389660518,Yes,No
3250,Pinks,962.660276722,943.850715179,994.302540821,Military,211.32877639,Yes,Yes
3251,Browns,251.992784176,565.575520712,393.784715576,Social,538.154951448,No,No
3252,Oranges,420.781769046,588.740309268,795.679576364,Financial,185.21470746,Yes,No
3253,Pinks,973.378809732,576.586459531,886.890097588,Military,253.400600464,Yes,Yes
3254,Pinks,983.946381414,461.079753004,503.789400722,Military,77.2567684376,Yes,Yes
3255,Oranges,361.361461594,566.033327213,758.902501154,Healthcare,67.2835359471,Yes,No
3256,Reds,376.793597102,680.601926184,812.008990239,Environment,255.220934744,Yes,No
3257,Blues,637.271405518,703.019707401,692.24064346,Healthcare,253.5509274,Yes,No
3258,Blues,416.272010524,560.484129267,570.271793371,Social,10.2707099992,Yes,No
3259,Oranges,425.276112427,568.736923295,800.853610912,Education,33.804583658,Yes,No
3260,Blues,405.472306657,575.5561151,596.485866887,Financial,238.419458712,Yes,No
3261,Oranges,409.754541766,535.530319883,704.588255415,Social,126.972141049,Yes,No
3262,Reds,397.558595959,709.75790531,824.118748806,Financial,99.8418248351,Yes,No
3263,Whites,523.542547133,826.128947546,952.440357147,Military,17.3649916736,Yes,Yes
3264,Greys,419.182915909,572.975455536,718.018472072,Environment,72.0826557975,Yes,No
3265,Yellows,488.63903243,603.625359861,860.619196907,,47.6307140499,Yes,No
3266,Yellows,398.668585632,573.434610425,551.326682955,Healthcare,122.038374594,Yes,No
3267,Reds,397.824794758,702.160200332,871.191931695,Environment,19.0372916641,Yes,No
3268,Pinks,961.582470495,844.610229367,893.347908253,Other,33.0983962349,Yes,Yes
3269,Oranges,386.720982503,511.826260571,723.421259983,Education,260.413526427,Yes,No
3270,Greens,866.068235814,589.95859853,444.985603215,Other,170.059874233,Yes,Yes
3271,Greys,631.714326863,616.500167772,638.233409476,Education,63.5478043817,Yes,No
3272,Greens,486.516514538,477.118587108,225.093303947,Foreign_Affairs,219.833187651,Yes,Yes
3273,Reds,588.095075736,643.041757759,667.398895615,Social,256.913195339,Yes,No
3274,Whites,790.627416456,905.069559477,910.975114055,Military,46.1641317432,Yes,Yes
3275,Oranges,386.964961653,581.805345853,785.61622324,Healthcare,21.2864577184,Yes,No
3276,Oranges,426.963700228,568.408203487,763.014601018,Financial,240.211599694,Yes,No
3277,Yellows,430.784893943,580.449640281,780.443355923,Social,51.7428898289,Yes,No
3278,Whites,319.310343591,970.734504326,918.367412679,Military,65.3469446133,Yes,Yes
3279,Oranges,793.499985998,837.363750274,673.906396596,Education,197.430184887,Yes,No
3280,Yellows,,619.015923147,615.07133356,Environment,77.5330973203,Yes,No
3281,Greys,460.120937166,585.545511682,712.666968421,Environment,186.368084724,Yes,No
3282,Blues,589.513883227,653.44005629,695.019815962,Healthcare,145.086434416,Yes,No
3283,Blues,445.402811935,551.810773358,590.371024317,Financial,58.4567709408,Yes,No
