,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Residancy_Altitude,Looking_at_poles_results,Yearly_ExpensesK,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Garden_sqr_meter_per_person_in_residancy_area,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,Most_Important_IssueInt,Looking_at_poles_resultsInt,MarriedInt,GenderInt,Voting_TimeInt,Will_vote_only_large_partyInt,Age_groupInt,Main_transportationInt,OccupationInt,Financial_agenda_mattersInt
9584,Reds,5,305.046751494,61411.7731883,Social,101.682250498,No,603.957651287,No,Female,By_16:00,0.709629273508,0.282786496449,4.81879779138,6.12628895091,3.48143727984,5.84517897572,9046.0,42.3137203325,640.628380648,7320.83327416,77307.4415053,Yes,364764.844548,25.3106376974,822109.918834,10.6530127581,10450.9623168,70,Below_30,2,980.219807312,17,Public_or_other,Services_or_Retail,686.516999201,1,No,7.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0
9585,Reds,2,551.214000291,107519.783175,Healthcare,183.738000097,No,585.179892663,No,Female,After_16:00,0.787218319019,0.891305055236,4.58982209442,9.28509691497,1.78535100073,3.82237587823,9741.0,98.7457166426,629.94191465,7111.68275593,76404.5337553,Yes,342435.506777,25.0986436815,794947.121229,33.2487196894,33953.3906797,80,30-45,1,974.620547407,5,Car,Services_or_Retail,698.309669912,0,No,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
9586,Pinks,9,885.680833985,281167.87201,Other,295.226944662,No,952.378761811,No,Female,After_16:00,0.109676973661,0.772613006877,2.01543042203,8.72085178038,6.46120321937,2.37111072987,6026.0,96.5000203811,919.036112726,11361.8598436,111381.79033,Yes,907025.305949,30.315608401,1691159.23881,16.615721141,87464.1757989,50,Below_30,2,1442.88294174,1,Public_or_other,Public_Sector,942.107059188,0,Yes,6.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0
9587,Purples,6,781.778947755,82769.9612786,Environment,260.592982585,Yes,317.62160461,Yes,Female,After_16:00,0.375269757351,0.767004043097,2.53670815378,0.754735264927,9.81612323318,6.58871789463,8650.0,0.554324220866,555.138726747,4286.49349959,62205.7976039,No,100883.483715,23.561382106,617224.552264,81.0204243055,68179.2955551,90,45_and_up,1,800.846409875,14,Foot_or_bicycle,Industry_or_other,538.918790684,0,Yes,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
9588,Whites,2,19.6278698613,3216.16703023,Foreign_Affairs,6.54262328711,No,491.571482737,Yes,Male,By_16:00,0.509107512189,0.442281608004,4.81845159549,5.38580812514,6.26249478897,1.18930671597,4727.0,92.6420886768,874.031781396,6663.77839016,100263.07415,Yes,241642.52264,29.5640285042,1529320.49937,25.0353038777,59.3485427641,40,45_and_up,0,1313.69480439,3,Car,Student_or_Unemployed,955.818105722,3,Yes,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0
9589,Greens,5,273.275415473,80134.0079111,Foreign_Affairs,91.0918051578,No,879.706003984,No,Male,After_16:00,0.540302958805,0.809622059809,3.41805360513,8.33689354127,1.33959945291,4.3403404858,9138.0,4.32660891674,824.09021109,10445.240462,95790.2802032,Yes,773882.653446,28.7069714719,1359787.23461,74.5558450464,8398.80877207,40,Below_30,2,1153.74007839,1,Foot_or_bicycle,Public_Sector,648.176576011,2,Yes,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0
9590,Pinks,8,146.816971961,40797.8392853,Military,48.9389906537,No,833.646929377,No,Male,After_16:00,0.566107008141,0.0351889557205,1.72634334303,1.97232174454,9.54958095448,1.6378093441,6231.0,76.5392845264,677.971824072,9692.41294192,85440.0683572,Yes,694967.20286,26.037892082,920875.684298,3.82129473146,2453.96379685,30,30-45,2,1063.76378312,16,Motorcycle_or_truck,Services_or_Retail,767.188657758,0,Yes,5.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0
9591,Yellows,4,331.564672819,48738.0942744,Financial,110.521557606,No,440.982694507,Yes,Male,By_16:00,0.763851250056,0.828457512194,0.471206509974,6.65354170138,3.10228645103,9.92002349347,6516.0,91.2660134491,606.579167358,5622.98527979,68336.3657157,Yes,194465.736855,24.6288279737,736862.917262,16.3254660089,12335.5362533,60,Below_30,2,857.700531387,1,Car,Services_or_Retail,535.362022629,2,No,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0
9592,Blues,6,298.487760688,44067.5711871,Financial,99.4959202293,No,442.90832313,Yes,Male,By_16:00,0.279263213975,0.569579253672,6.23126560124,3.56838169741,8.06927748257,1.7346280301,5066.0,31.2010098947,568.504393748,5566.0920188,66562.0565654,Yes,196167.782698,23.8433301732,647436.628595,35.3443285916,10008.9340625,60,45_and_up,4,850.559212172,8,Motorcycle_or_truck,Industry_or_other,589.228850972,1,No,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
9593,Blues,9,313.667949938,61430.2064138,Education,104.555983313,No,587.534108212,No,Male,By_16:00,0.120860997587,0.829935773974,9.02138353093,5.41697065346,8.04022069555,0.298192889895,6990.0,89.0418625437,626.159659255,7127.66040063,75240.537958,Yes,345196.328313,25.0231824366,785408.488621,29.6996999299,11046.5096298,100,Below_30,2,951.855481932,3,Motorcycle_or_truck,Student_or_Unemployed,659.116755562,1,No,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,0.0
9594,Yellows,7,771.290903819,112480.051006,Healthcare,257.09696794,No,437.500496047,Yes,Male,By_16:00,0.77865979122,0.209635422332,6.52789296582,2.00953679625,7.11521580117,6.46922640502,7488.0,94.7062532417,539.382467132,5453.76989474,64824.3166199,Yes,191406.684042,23.2246090846,582933.357882,16.8042003177,66365.9478917,80,45_and_up,2,838.677113862,10,Motorcycle_or_truck,Hightech,618.965687678,1,No,4.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
9595,Yellows,2,1012.78584165,136776.079929,Environment,337.59528055,No,405.148080583,Yes,Male,After_16:00,0.959742349572,0.665071941679,1.49623066653,0.767975945491,6.2929630978,3.30142637249,6718.0,67.1381432563,612.253237998,5275.98728183,70300.495274,Yes,164144.9672,24.743751494,750750.712476,2.00126976706,80242.5297563,90,45_and_up,3,905.297480174,13,Public_or_other,Student_or_Unemployed,627.509515834,1,No,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0
9596,Yellows,4,371.138396187,54699.6647299,Financial,123.712798729,No,442.150410401,Yes,Male,By_16:00,0.160793046234,0.488417024957,2.10896478733,0.442362101749,4.09880727995,4.31154108373,3063.0,49.9489237554,611.497491598,5644.49908721,70448.5631377,Yes,195496.985418,24.7284753189,822366.149899,14.9253253127,15438.5693681,60,Below_30,3,899.175975501,10,Car,Student_or_Unemployed,609.226384046,0,No,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0
9597,Yellows,4,158.923000671,18244.2957566,Environment,52.9743335571,No,344.398778268,Yes,Female,After_16:00,0.775027234806,0.263154079206,1.77056875546,4.35673412168,7.78155838372,0.995936929248,8748.0,71.5200131526,594.123804991,4632.23539266,67612.22097,Yes,118610.518472,24.3746549717,706939.178672,3.82979053538,2869.25434937,90,Below_30,3,878.445592323,2,Public_or_other,Student_or_Unemployed,618.588580009,0,No,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
9598,Yellows,7,410.993267278,55167.384971,Social,136.997755759,No,402.688238688,Yes,Female,By_16:00,0.211678717751,0.81161365076,2.7698211302,8.83238471579,1.31385944784,3.99890779518,4592.0,42.6410095533,543.929246221,5114.74087932,63939.5869841,Yes,162157.817578,23.3222907584,592721.153124,73.8102313597,18915.3828389,70,45_and_up,4,825.012693919,13,Foot_or_bicycle,Services_or_Retail,590.415096903,0,No,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0
9599,Yellows,7,306.896209994,44010.6450927,Financial,102.298736665,No,430.216897369,Yes,Male,After_16:00,0.379698878154,0.147324746707,4.23291036161,3.11976284953,0.576358770486,1.71244604979,3761.0,48.5714339418,549.227510195,5400.62399408,72032.691979,Yes,185086.578782,23.4356034741,604645.446021,39.2403693404,10577.3302599,60,Below_30,2,989.083055612,18,Foot_or_bicycle,Public_Sector,903.513213398,0,No,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0
9600,Yellows,10,417.503131667,58346.7899542,Social,139.167710556,No,419.255226095,Yes,Male,After_16:00,0.753170695156,0.170390074141,8.15161909675,7.15334431967,2.21138582565,2.11778931785,7651.0,57.5836064992,586.238082747,5365.02842645,69016.2745199,Yes,175774.944608,24.2123539283,688431.168859,5.72878839448,19516.8193718,70,45_and_up,2,895.406950484,9,Public_or_other,Hightech,651.734306804,0,No,7.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0
9601,Reds,1,903.714792949,177981.897958,Education,301.238264316,No,590.834296438,No,Male,After_16:00,0.948041674681,0.515545987058,1.97527563665,3.06357120862,6.09912208514,7.42592552211,8184.0,3.90693130903,649.86037915,7208.06372268,78481.2757875,Yes,349085.165848,25.4923592308,845953.00092,26.7815076048,91055.7301527,100,45_and_up,2,1001.52869297,2,Car,Industry_or_other,715.141844174,0,No,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
9602,Greys,9,143.117142236,31383.2478022,Healthcare,47.7057140787,No,657.850918035,No,Female,After_16:00,0.0828107320704,0.318734332686,3.45609002048,3.59828286571,0.328318222892,7.86834313301,8767.0,95.2199649299,606.946555322,7792.40229099,74776.0773078,Yes,432767.830359,24.6362853394,738089.87066,98.4001786681,2333.54086984,80,Below_30,4,938.925845407,6,Motorcycle_or_truck,Industry_or_other,653.777707627,2,No,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0
9603,Reds,2,244.255101917,49678.3809815,Environment,81.4183673056,No,610.161842167,No,Male,By_16:00,0.858963938197,0.908695824677,1.74657210242,1.71957163373,9.8172539915,9.99945610994,7935.0,14.3788212445,669.629789901,7440.87800148,80284.336811,Yes,372297.473637,25.877205991,898138.759944,40.9327225061,6720.36890202,90,Below_30,0,1018.92652343,14,Foot_or_bicycle,Industry_or_other,710.487056612,1,No,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0
9604,Greys,4,1017.14882616,139354.097574,Social,339.049608721,No,411.013887021,Yes,Female,After_16:00,0.154758213088,0.0782621416729,0.516950224992,9.1242237296,6.83026372455,4.27897909889,8706.0,30.236162967,590.030813641,5290.2004975,70443.6197546,Yes,168932.415324,24.2905498835,697400.428092,0.570339616388,115303.686783,70,30-45,5,925.475177151,17,Car,Industry_or_other,706.692112344,1,No,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9605,Oranges,7,249.208085371,62737.994721,Financial,83.0693617903,No,755.248305379,No,Male,After_16:00,0.048713611206,0.418121555587,2.84663704224,9.68724789796,5.14183750609,8.18696402945,7282.0,16.4732336299,818.056484654,9188.59602309,93565.9238145,Yes,570400.002777,28.6016867449,1339862.51525,32.0409601787,6993.58823004,60,30-45,3,1143.99705479,11,Motorcycle_or_truck,Hightech,664.442776121,0,No,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
9606,Oranges,9,584.636576154,165275.420982,Education,194.878858718,No,848.093128569,No,Female,By_16:00,0.442422981374,0.645871906774,3.40074305888,9.14914700901,1.86050926568,3.94976746989,6784.0,31.9975173101,904.779775908,10290.4908375,104033.10991,Yes,719261.954726,30.079557442,1638860.24607,14.4140230957,38182.6484339,100,45_and_up,1,1273.74469055,17,Public_or_other,Hightech,749.267158761,2,No,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0
9607,Greens,7,119.671462176,34158.9542822,Foreign_Affairs,39.8904873921,No,856.318298308,No,Male,By_16:00,0.650592559949,0.514805750689,5.56463101413,6.6737018968,0.241276312154,3.74411784112,6110.0,42.7338471403,859.658337272,10282.4996576,86618.312132,Yes,733281.028016,29.3199307174,1479034.19868,68.3444342576,1641.14147177,40,30-45,2,930.807682919,3,Public_or_other,Public_Sector,142.966699088,1,Yes,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0
9608,Blues,6,639.383243629,130569.411924,Social,213.127747876,No,612.634503133,No,Male,After_16:00,0.109665156808,0.584600635571,5.10630759643,7.8181315749,2.26271671942,3.24242539937,3115.0,31.5750340698,649.292123119,7424.92927757,76924.6634621,Yes,375321.034429,25.4812111784,844416.483187,11.8404021021,45646.5646627,70,30-45,1,962.289558061,7,Public_or_other,Public_Sector,633.326393881,0,No,7.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0
9609,Yellows,9,654.280014091,90970.903339,Healthcare,218.09333803,No,417.119129638,Yes,Male,By_16:00,0.110071939183,0.278125227429,7.97358918004,2.14270731201,9.68251490034,7.88909999887,3678.0,12.0196954114,641.163327947,5453.51795227,76727.9665729,Yes,173988.36831,25.3212031299,823405.505125,83.4305499448,47792.7974312,80,45_and_up,1,1017.53880232,8,Car,Student_or_Unemployed,797.559788405,0,No,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0
9610,Blues,6,473.4767548,86658.905328,Social,157.825584933,No,549.08021006,No,Male,By_16:00,0.489349623211,0.443058086326,2.16578155058,2.82187809702,1.4287806279,6.02688049898,3241.0,20.0276794145,644.611253774,6780.02460814,75587.6009986,Yes,301489.077079,25.389195611,832244.866636,15.9156064969,25076.7408445,70,30-45,1,954.282869525,16,Motorcycle_or_truck,Student_or_Unemployed,638.449440243,0,No,7.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0
9611,Whites,6,482.897245708,121234.979246,Foreign_Affairs,160.965748569,No,753.172524739,No,Female,After_16:00,0.0501953803468,0.232064923504,6.10651158029,2.66289720312,0.739494827576,9.75813265424,5047.0,40.3629592154,815.603460476,9162.93216834,97673.0746308,Yes,567268.852022,28.5587720408,1332034.26309,37.3983018333,26080.937961,40,Below_30,1,1235.9009076,3,Motorcycle_or_truck,Public_Sector,853.081081399,0,Yes,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0
9612,Yellows,6,673.094327975,86562.2616876,Environment,224.364775992,No,385.810389821,Yes,Male,After_16:00,0.334331547609,0.0391110735945,3.38928555604,6.65337331127,6.43837028649,7.00493454933,7187.0,51.2176673161,555.056310367,4968.21651895,63805.3919051,Yes,148849.656894,23.5596330694,617129.178374,2.66329590231,50573.9174818,90,Below_30,2,817.308032416,12,Public_or_other,Public_Sector,558.352628207,3,No,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0
9613,Blues,5,406.951981815,57887.6077579,Education,135.650660605,No,426.740330639,Yes,Female,By_16:00,0.825633578002,0.917860058136,4.20126896119,7.71626899717,5.27374463854,4.79132554261,9784.0,34.6891920082,585.463857684,5438.33102176,67716.4899487,Yes,182107.309794,24.1963604223,686564.980061,21.1550102802,18546.7523831,100,Below_30,0,865.782716135,6,Public_or_other,Public_Sector,592.382422312,0,No,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0
9614,Yellows,5,1021.11104808,193294.773551,Social,340.370349359,No,567.895452453,No,Female,After_16:00,0.648329570657,0.897587993648,1.13906147191,7.43791995104,1.15376578178,3.36574152112,5527.0,41.9051209698,581.665853423,6842.28623138,74161.4272968,Yes,322505.244917,24.1177497587,678029.701022,11.603304185,116202.345072,70,45_and_up,3,971.026559657,2,Car,Hightech,781.475492661,3,No,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9615,Yellows,6,181.576495359,21870.456867,Education,60.5254984531,No,361.342862529,Yes,Female,After_16:00,0.411459191935,0.994523380185,0.0417549116537,2.10226013092,8.59857725678,7.10900592851,6331.0,67.8897808539,530.852670188,4675.13396567,63210.0948405,Yes,130568.664301,23.0402402372,564615.199169,48.5187571729,3733.86146145,100,Below_30,3,831.272397302,8,Public_or_other,Student_or_Unemployed,634.741415759,1,No,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
9616,Oranges,2,149.94191626,22772.8733372,Healthcare,49.9806387534,No,455.633899551,Yes,Male,After_16:00,0.600088402629,0.18629792775,1.98964610696,4.8431123863,7.02244713902,3.60283502145,9619.0,2.51778278034,604.471997925,5765.28299136,75642.8626833,Yes,207602.25042,24.5860122412,676864.918818,53.5438187886,2558.04488895,80,45_and_up,3,1014.35615672,1,Foot_or_bicycle,Hightech,849.535937257,1,No,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
9617,Yellows,1,377.216560347,51698.0635974,Education,125.738853449,No,411.154246912,Yes,Male,By_16:00,0.485998312943,0.756532598985,5.64161020564,2.7562476974,5.55348433787,6.27551148413,6688.0,55.839215056,532.96612735,5177.47472382,62854.5744331,Yes,169047.814753,23.0860591559,569102.055793,3.99782184977,15945.9981201,100,30-45,1,808.342809907,16,Motorcycle_or_truck,Industry_or_other,575.115741202,0,No,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
9618,Reds,7,130.517394026,27734.1074565,Healthcare,43.5057980085,No,637.48072041,No,Male,By_16:00,0.806837868644,0.119099046802,2.30650688987,1.91361465491,7.65890694922,5.66612071125,7587.0,93.7634929549,693.398249081,7761.60370226,82928.7649075,Yes,406381.668895,26.3324561916,962972.341452,46.2262545945,1946.26025837,80,45_and_up,1,1049.10503391,12,Motorcycle_or_truck,Hightech,722.597075395,0,No,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
9619,Yellows,7,751.775314864,144905.618205,Environment,250.591771621,No,578.253696312,No,Male,By_16:00,0.430902163498,0.446219023317,9.16987058008,9.2960780859,8.14187513199,0.340388410259,9308.0,43.730975315,622.547541457,7027.63204603,79836.9196181,Yes,334377.337299,24.9509026181,776597.519203,69.7588390671,7172.80625208,90,30-45,2,1057.3095366,6,Car,Public_Sector,878.382759314,2,No,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
9620,Yellows,4,108.510868165,19087.2774781,Education,36.1702893884,No,527.705965333,No,Male,By_16:00,0.817013384309,0.528237601509,4.13244322641,9.00880408473,4.36643522931,1.06438340386,9154.0,16.9886752497,602.975051956,6508.57818215,75898.0301051,Yes,278473.585848,24.8144970614,759624.748839,12.4284585239,1354.46012383,100,45_and_up,3,991.003663669,20,Foot_or_bicycle,Services_or_Retail,768.099458331,0,No,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0
9621,Blues,8,176.494577089,24515.2456813,Environment,58.8315256963,No,416.702531357,Yes,Female,After_16:00,0.979788900586,0.205606886651,4.86369200749,1.1422116519,7.91021463694,0.87175746914,7876.0,17.2915321309,555.619519347,5278.26435227,65187.0234954,Yes,173640.99964,23.5715828774,618446.434348,99.0714927437,3529.97994145,90,30-45,3,838.543449125,11,Motorcycle_or_truck,Student_or_Unemployed,593.631257154,1,No,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0
9622,Greens,8,652.510950105,177665.139862,Foreign_Affairs,217.503650035,No,816.837509776,No,Male,After_16:00,0.747238141019,0.948384657735,8.48599013174,3.92707361607,5.2163905371,1.25698753865,3727.0,36.2613724312,808.822477597,9786.02005295,90280.3774322,Yes,667223.517377,28.4398044578,1309722.62681,56.9092203164,47535.3414286,40,45_and_up,4,1063.71836252,13,Motorcycle_or_truck,Hightech,508.188763401,1,Yes,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0
9623,Yellows,3,392.933660437,58594.0602481,Education,130.977886812,No,447.358418082,Yes,Male,By_16:00,0.118161620339,0.874426673632,6.037729932,2.80000143452,6.97335842066,8.36058194516,6137.0,32.8656409169,534.550872844,5542.68592651,64215.6208946,Yes,200129.554229,23.1203562439,572548.649647,17.4002018757,17296.1847206,100,30-45,1,826.841583013,18,Motorcycle_or_truck,Public_Sector,602.01991129,0,No,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0
9624,Greys,1,233.981665872,35368.92102,Financial,77.993888624,No,453.483236238,Yes,Female,By_16:00,0.904176655691,0.777700894512,6.47303153761,7.71016512066,3.77933081472,7.36868427834,6451.0,50.9221379878,605.916821611,5746.6660056,73130.7779337,Yes,205647.045549,24.6153777467,735470.751667,94.9322477914,6171.04055132,60,Below_30,2,959.112967177,11,Car,Services_or_Retail,736.879008207,0,No,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0
9625,Greys,5,166.006292012,25903.9869092,Education,55.3354306706,No,468.126598009,Yes,Male,After_16:00,0.844300437253,0.696322548902,8.27294842806,2.85480671329,8.83494951529,2.41263146512,6767.0,40.0370819727,614.673440787,5910.61286167,74359.3045274,Yes,219142.511764,24.7926085918,756874.016262,58.7362400955,3127.34531817,100,Below_30,1,974.524780384,7,Motorcycle_or_truck,Services_or_Retail,749.012047751,3,No,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0
9626,Reds,7,954.03962471,185486.774935,Environment,318.013208237,No,583.267518867,No,Female,After_16:00,0.15887124883,0.482777036261,6.26986237243,7.23823977867,5.15504960436,7.55355461035,4630.0,50.9891791502,663.264367875,7159.20392442,78340.7030647,Yes,340200.998566,25.7539194663,881100.511156,43.2957500219,101460.413821,90,45_and_up,1,989.264809365,2,Motorcycle_or_truck,Student_or_Unemployed,668.000252782,1,No,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0
9627,Greens,3,252.112999182,66558.4951796,Other,84.0376663941,No,792.007894025,No,Female,After_16:00,0.16592879477,0.50267722737,1.48074057885,0.208341842517,9.13563974202,0.957106917631,4825.0,86.5394145017,586.135639146,9092.35021855,71445.5358161,Yes,627276.504199,24.2102383125,688394.180695,96.1921824142,7156.36703937,50,45_and_up,3,847.821788242,16,Foot_or_bicycle,Public_Sector,482.197847217,0,Yes,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
9628,Greens,2,711.292209829,228229.095058,Other,237.097403276,No,962.596350293,No,Female,By_16:00,0.252983962884,0.564026110806,9.13070606766,1.71483798185,4.83934488846,7.77475928888,9044.0,82.5059496565,715.366333698,11056.6961703,74224.332145,Yes,926591.733597,26.7463330888,1024498.00902,42.005953379,56462.2760437,50,30-45,0,753.804280883,11,Car,Public_Sector,27.4298910517,0,Yes,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
9629,Whites,8,156.093520941,38906.3766807,Foreign_Affairs,170.763643315,No,747.751279734,No,Female,By_16:00,0.997588824248,0.988950436236,2.626375705,7.10162544856,0.451850218233,2.55199321778,9316.0,64.2095633782,925.691779403,9328.89635615,104172.078079,Yes,559131.976344,30.4251833093,1715325.02975,5.58937040623,2769.27420474,40,Below_30,3,1286.26651141,18,Foot_or_bicycle,Industry_or_other,756.737563956,3,Yes,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0
9630,Yellows,1,575.786135104,80550.6953809,Financial,191.928711701,No,419.690700088,Yes,Female,By_16:00,0.390018114587,0.0869311655406,4.76137346355,8.37878038641,6.54708369635,3.03010054165,8420.0,55.9329213109,612.51208186,5421.9311646,70481.4658514,Yes,176140.28374,24.7489814308,751395.520131,82.9245873727,37038.559087,60,Below_30,3,905.094235011,17,Car,Student_or_Unemployed,623.728582657,0,No,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0
