,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Residancy_Altitude,Looking_at_poles_results,Yearly_ExpensesK,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Garden_sqr_meter_per_person_in_residancy_area,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,Most_Important_IssueInt,Looking_at_poles_resultsInt,MarriedInt,GenderInt,Voting_TimeInt,Will_vote_only_large_partyInt,Age_groupInt,Main_transportationInt,OccupationInt,Financial_agenda_mattersInt
2541,Blues,1,641.727517176,88878.5881744,Social,213.909172392,No,415.496854017,Yes,Female,After_16:00,0.843114392832,0.0537772006355,5.89070542948,6.48545200005,8.89647803968,7.60792307323,4977.0,59.9527272629,552.161265976,5259.29107213,64760.1348111,Yes,172637.635698,23.4981119662,610777.614883,96.162190102,45981.0432059,70,Below_30,2,832.490194666,15,Car,Public_Sector,587.990739771,0,No,7.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0
2542,Blues,5,301.7580832,62026.0695535,Environment,100.586027734,No,616.646973254,No,Female,After_16:00,0.834351407364,0.0668914553244,4.45082463557,1.07255739626,3.59231312759,2.69257849781,3521.0,82.66538186,623.042700802,7412.55513414,75539.1901411,Yes,380253.489623,24.9608233198,777652.486041,97.7198364679,10228.1350029,90,Below_30,2,953.115639604,19,Motorcycle_or_truck,Student_or_Unemployed,661.425023114,0,No,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0
2543,Greys,7,488.910655152,72479.9480962,Healthcare,162.970218384,No,444.743517036,Yes,Female,After_16:00,0.911848361604,0.287312075961,6.56496003037,1.95559882326,8.57975535328,3.73203418683,9370.0,10.9763484914,592.335623359,5632.10641707,72132.6179553,Yes,197796.795945,24.3379461615,702924.904407,96.4731432032,26732.2622985,80,30-45,1,951.166158313,14,Car,Services_or_Retail,747.179491174,1,No,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
2544,Yellows,5,443.883968257,61551.5969906,Healthcare,147.961322752,No,415.997882728,Yes,Female,After_16:00,0.0897977077402,0.391493353993,1.34658994619,9.95595726417,2.51287762076,0.889575756155,9163.0,82.6094817137,580.584493175,5321.14781363,68620.4136123,Yes,173054.238434,24.095320981,675239.300538,33.0015889136,22050.5143534,80,45_and_up,2,892.423444129,7,Foot_or_bicycle,Industry_or_other,656.595223997,0,No,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2545,Greens,4,115.337422226,38338.4743974,Other,38.4458074088,No,997.208199837,No,Female,By_16:00,0.753678437788,0.449613262666,0.528865414672,2.3344064923,4.70144676976,4.38665445894,3680.0,63.9654888771,965.546286591,11903.1745716,115355.825642,Yes,994424.193823,31.0732406838,1866486.45318,61.3965873839,1526.52591472,50,Below_30,2,1428.7034196,9,Foot_or_bicycle,Student_or_Unemployed,919.981883373,0,Yes,6.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0
2546,Blues,9,371.783670574,51626.219517,Education,123.927890191,No,416.582735632,Yes,Male,By_16:00,0.0573873701505,0.536675368203,7.6218456612,8.30807205988,0.758686368354,2.34763513319,8841.0,27.4821995525,592.460056466,5350.74746925,67967.0400784,Yes,173541.175627,24.3405023873,703030.868841,26.9019867294,15492.0498575,100,Below_30,2,868.096869064,12,Public_or_other,Services_or_Retail,586.449089362,0,No,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0
2547,Yellows,5,105.327551879,12175.9979248,Environment,35.1091839596,No,346.80378612,Yes,Female,After_16:00,0.164072420448,0.763655991759,6.42657331889,6.38364616316,6.63748877123,4.60594530683,5363.0,74.1822711658,548.511158721,4565.06017864,63788.5499453,Yes,120272.866067,23.4203150859,602695.00335,96.9083870994,1277.76398227,90,Below_30,3,832.948962409,16,Public_or_other,Student_or_Unemployed,609.217081898,0,No,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
2548,Oranges,8,224.892400253,31108.4006067,Healthcare,74.9641334178,No,414.977125572,Yes,Male,After_16:00,0.278411198873,0.120114863152,3.17694558529,6.0452870978,6.6510374262,9.57248092862,4821.0,7.79842925258,562.560144434,5274.89154459,69407.15202,Yes,172206.014748,23.7183503734,634127.058438,26.3103401754,5704.5854325,80,30-45,4,924.926393213,17,Car,Public_Sector,754.24910133,5,No,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
2549,Greys,10,823.107790232,125347.967029,Social,274.369263411,No,456.858634493,Yes,Male,By_16:00,0.0458771106787,0.316887461348,9.2229171237,9.02202809928,5.09194328915,1.79737846833,4139.0,14.7144818911,570.097424732,5708.78119439,69711.5666318,Yes,208719.811911,23.8767130219,651199.318,42.8657220444,75562.8619678,70,30-45,1,913.929542814,16,Motorcycle_or_truck,Industry_or_other,710.311994213,2,No,7.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
2550,Greys,8,392.67525312,56368.0482383,Education,130.89175104,No,430.646299637,Yes,Female,By_16:00,0.0989186777733,0.45199091034,7.63554816833,2.70252305781,0.0150729343295,7.54806361161,5124.0,91.0570649896,582.604565679,5471.67212773,70536.9344326,Yes,185456.235391,24.1372029382,680018.874986,15.8931547077,17273.5422413,100,45_and_up,1,928.443132215,9,Motorcycle_or_truck,Industry_or_other,722.068786281,3,No,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
2551,Yellows,4,907.656483337,111673.582071,Education,302.552161112,No,369.10522027,Yes,Female,By_16:00,0.837481821654,0.829797449987,9.08179887338,1.35518380441,0.521669655573,4.1451943526,4491.0,61.9650726439,567.219859061,4825.49192082,65299.198138,Yes,136238.663631,23.8163779585,644449.182276,65.452340804,91850.3623549,100,Below_30,2,844.078409715,17,Public_or_other,Public_Sector,593.340029065,0,No,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0
2552,Pinks,7,593.062527989,173490.131106,Military,197.68750933,No,877.597839613,No,Female,After_16:00,0.20988375158,0.135567622026,7.60521712946,6.97161506163,2.28081675712,9.99231413938,8259.0,32.7994180378,640.357437776,10056.6932717,84354.4401271,Yes,770177.968093,25.3052847796,821794.488933,28.8035558537,39288.0388543,30,45_and_up,0,1059.87890908,6,Foot_or_bicycle,Services_or_Retail,791.594862243,0,Yes,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0
2553,Yellows,5,240.885035855,40552.3654567,Financial,80.2950119518,No,505.042149829,No,Female,By_16:00,0.552532600705,0.6460950193,7.90278825443,6.42273913138,8.44307307154,4.61236712756,4397.0,38.9464803273,570.326214708,6191.07392771,74084.9088817,Yes,255067.573104,23.8815036107,651923.072131,60.6440123171,6537.58395629,60,30-45,3,995.821616002,13,Public_or_other,Student_or_Unemployed,864.047615566,0,No,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0
2554,Greens,6,581.029292719,166942.093831,Other,193.676430906,No,861.963910888,No,Female,By_16:00,0.786615732126,0.413038708502,7.39506725222,3.23665405624,9.15121856844,2.02586657833,8985.0,29.2030789657,467.17188934,9553.98288756,56381.9440687,Yes,742981.783674,21.6141594641,437560.451699,20.8641562378,37714.2363195,50,45_and_up,2,601.320796635,2,Public_or_other,Industry_or_other,189.339410281,1,Yes,6.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0
2555,Yellows,9,704.259799975,103051.22448,Education,234.753266658,No,438.976743312,Yes,Female,By_16:00,0.933662555646,0.689052096801,7.18731044559,1.27868133364,9.91501254728,2.05599824199,9110.0,25.8827657904,661.221219397,5712.20987192,74580.5239946,Yes,192700.581169,25.7142221231,875494.249219,48.3138435986,55353.8494734,100,30-45,4,948.132028451,10,Motorcycle_or_truck,Hightech,618.270513325,0,No,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
2556,Yellows,7,49.2320010698,7768.69546011,Healthcare,16.4106670233,No,473.393034488,Yes,Female,After_16:00,0.981047995621,0.332333620172,3.67685845122,4.53012218699,4.80110059958,5.11672248365,6839.0,25.6582518341,602.377685485,5938.68571585,73365.4981544,Yes,224100.965102,24.5433837416,726945.823312,47.1337732859,295.720659171,80,45_and_up,2,961.818388413,2,Motorcycle_or_truck,Hightech,744.678336055,0,No,4.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2557,Yellows,4,235.860737345,26012.3638283,Healthcare,78.6202457817,No,330.860881566,Yes,Male,By_16:00,0.766804572428,0.291331172921,8.83077210747,2.26617028005,2.16070112074,8.419852152,4784.0,27.5245984551,596.337324475,4501.28346461,65919.7051625,Yes,109468.922951,24.4200189286,712124.578016,96.852209745,6269.76329255,80,Below_30,2,843.44368492,3,Public_or_other,Hightech,547.30800947,1,No,4.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0
2558,Pinks,3,973.723575208,178352.983291,Military,324.574525069,No,549.497787151,No,Male,After_16:00,0.0947784166783,0.149145219708,0.247412319295,0.394394893665,9.19637364103,0.546795513947,3148.0,95.868690405,539.518722333,6574.01531617,69166.6044111,Yes,301947.818084,23.2275423223,583444.907554,31.1165112071,105683.196849,30,Below_30,0,902.769764531,5,Motorcycle_or_truck,Public_Sector,724.506271432,0,Yes,5.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0
2559,Yellows,1,291.691742835,39550.5113912,Financial,97.2305809449,No,406.770287772,Yes,Female,By_16:00,0.112202572636,0.940794896567,2.29731419589,6.09348287107,3.23161442997,3.49870072911,7274.0,60.4646839667,586.856663974,5241.41620566,66881.1632501,Yes,165462.067014,24.2251246431,689784.238183,96.9114460517,9561.01645183,60,45_and_up,1,851.837922876,9,Motorcycle_or_truck,Student_or_Unemployed,565.979793045,0,No,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0
2560,Oranges,3,553.2860166,81989.8933061,Education,184.4286722,No,444.561533345,Yes,Female,After_16:00,0.343863756163,0.326647891663,6.05112402467,6.93170897895,1.04211384198,4.49470678344,5157.0,15.9879527288,584.4003366,5614.41600665,72488.7079144,Yes,197634.95693,24.1743735513,684292.465541,65.8864871366,34208.3638017,100,45_and_up,2,965.615041483,6,Public_or_other,Hightech,790.397170416,0,No,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
2561,Greys,10,203.806147197,32002.4386705,Education,67.9353823988,No,471.07173818,Yes,Female,By_16:00,0.201781295938,0.974498914555,3.86807897594,9.67807551147,2.91471596342,6.72960192664,3671.0,88.8792749494,609.339230077,5929.39584195,73968.2684915,Yes,221908.582512,24.6847975499,743818.053775,0.465572881512,4693.15156407,100,45_and_up,2,969.706188198,19,Car,Services_or_Retail,748.387414621,0,No,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0
2562,Blues,10,136.803527864,26778.1455311,Financial,45.6011759546,No,587.224889941,No,Male,By_16:00,0.63688301295,0.231629391667,6.42226681812,9.31169679621,4.84023323748,9.30992934387,7548.0,92.8614592645,630.028190034,7132.30527947,75718.7321381,Yes,344833.071366,25.1003623487,795134.945966,80.7457252638,2135.0684244,60,30-45,5,959.088160164,2,Car,Hightech,666.680600279,0,No,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2563,Yellows,5,115.468556888,15043.3596309,Education,38.4895189626,No,390.843014836,Yes,Male,After_16:00,0.701154031791,0.326615383616,8.84352057474,9.20969543047,2.51958962297,5.05819637794,3959.0,72.9461206822,577.191428875,5062.81300611,66391.8545339,Yes,152758.262246,24.0248086127,667290.830191,34.3942111125,1529.93258894,100,Below_30,1,853.604608594,4,Car,Industry_or_other,590.096042245,0,No,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0
2564,Reds,6,629.756265826,80901.2848143,Social,209.918755275,No,385.393314229,Yes,Female,After_16:00,0.452791213756,0.187334215734,3.509277259,6.53801024659,9.65872586472,9.2604332394,4686.0,61.3777627703,735.908117946,5325.74937818,84727.1775472,Yes,148528.006652,27.1276264709,1084356.16342,46.8818947207,44285.8025716,70,30-45,3,1120.48363257,11,Public_or_other,Student_or_Unemployed,839.253989982,1,No,7.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0
2565,Yellows,2,722.138680449,79136.5218917,Environment,240.712893483,No,328.758965698,Yes,Male,By_16:00,0.265603182837,0.0413044448942,3.3671667031,4.30611141725,0.191053673625,1.47162397625,3493.0,31.7180181621,550.903590852,4389.39683869,62634.1800802,Yes,108082.457527,23.4713355149,607892.334854,91.0709950374,58193.4099824,90,Below_30,1,810.710658666,9,Foot_or_bicycle,Student_or_Unemployed,564.043060658,0,No,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0
2566,Whites,8,464.279534843,131963.639351,Military,154.759844948,No,852.699480252,No,Male,After_16:00,0.529839556664,0.220483145677,1.01897265995,9.07261036569,5.44668928022,0.892633434851,7378.0,23.4752839431,935.798418056,10398.5916386,109959.245071,Yes,727096.403623,30.5908224482,1753195.68754,71.6374620562,24115.3694532,30,Below_30,2,1375.30331693,9,Foot_or_bicycle,Services_or_Retail,895.629585303,1,Yes,5.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0
2567,Whites,10,340.533985976,15269.6046474,Military,113.511328659,No,134.520534892,Yes,Female,By_16:00,0.519035416655,0.851888617966,7.65562412795,5.89901230298,6.89691895852,1.24894555425,9353.0,13.2309888024,821.257152515,2987.71965395,73036.0318079,Yes,18095.7743075,28.6575845548,1349290.64645,77.3856816813,13008.3330625,30,30-45,2,862.335893221,15,Car,Public_Sector,219.504804937,2,Yes,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
2568,Pinks,6,220.25552678,42507.9261102,Military,73.4185089266,No,578.98105984,No,Male,After_16:00,0.873486876721,0.487071013078,0.466490336694,2.40829473361,3.88166334247,3.94926345907,4924.0,19.3233360536,350.076924777,6489.96444795,56396.730251,Yes,335219.067654,18.7103427221,246503.117941,69.677707064,5473.69596193,30,45_and_up,2,776.182517665,9,Car,Public_Sector,806.430358764,0,Yes,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
2569,Reds,4,517.534427745,68002.3560958,Financial,172.511475915,No,394.190332759,Yes,Male,By_16:00,0.0452822716907,0.0910640417133,3.09313355014,4.05247808201,1.64132769918,2.16254900442,8836.0,55.0243915757,678.934191839,5299.77171127,79775.4659665,Yes,155386.018441,26.0563656683,923123.094245,29.1734800441,29942.7207983,60,30-45,2,1058.27491381,11,Public_or_other,Hightech,815.630215761,1,No,2.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0
2570,Purples,4,92.1925074419,10036.690866,Social,30.730835814,Yes,326.599996392,Yes,Female,By_16:00,0.907377973665,0.304191667354,5.6661815499,4.71376937814,9.97017627116,6.77610092796,5021.0,63.2995186374,707.18496552,4680.36989496,80252.9449831,No,106667.557643,26.5929495453,1001345.8356,52.3796173278,985.115105639,70,Below_30,1,1063.16881215,6,Public_or_other,Hightech,788.084687079,1,Yes,7.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0
2571,Oranges,7,576.65800528,79033.5275686,Environment,192.219335093,No,411.163255404,Yes,Female,By_16:00,0.639784568222,0.4111713483,1.9209453417,0.593526733574,0.181561484933,4.54587310785,4020.0,11.0832173377,558.111060741,5227.85467553,68717.395694,Yes,169055.222595,23.6243742931,624139.629215,22.229623911,37150.4921188,90,Below_30,4,914.693138747,19,Motorcycle_or_truck,Public_Sector,742.553717079,0,No,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0
2572,Yellows,8,379.412173592,60201.1741195,Education,126.470724531,No,377.051187729,Yes,Male,By_16:00,0.908920998918,0.963025142672,6.36898109224,6.64848746266,5.88924712967,0.958187568467,5482.0,11.3946788711,593.627238238,5947.34218396,75692.0901015,Yes,226584.34983,24.3644667136,706146.942203,6.10074368306,16131.3148878,100,45_and_up,2,1019.03412931,7,Public_or_other,Student_or_Unemployed,874.337475638,1,No,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0
2573,Blues,6,489.889954237,70243.6390104,Financial,163.296651412,No,430.159702621,Yes,Male,After_16:00,0.589485505363,0.832474779803,9.74230229389,3.62168420572,7.07845542114,1.71138438629,3204.0,36.2854292151,592.463013844,5486.52305389,68332.9030657,Yes,185037.369759,24.3405631374,703057.315989,97.2129735164,26839.0930139,60,Below_30,0,872.388052583,7,Public_or_other,Public_Sector,592.310739723,1,No,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0
2574,Blues,10,296.437562068,40971.97503,Healthcare,98.8125206893,No,414.64355675,Yes,Male,After_16:00,0.653521525906,0.202744963579,3.87359719723,4.4342719228,9.58838528022,6.4166690805,3596.0,19.3684727419,557.040238005,5260.51604351,64955.593641,Yes,171929.279154,23.6016998965,621592.446381,73.9776997129,9872.72676566,80,Below_30,3,832.875225007,9,Foot_or_bicycle,Public_Sector,580.149310254,3,No,4.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0
2575,Yellows,1,179.40071858,27320.5838788,Education,59.8002395268,No,456.864121197,Yes,Male,After_16:00,0.676734135486,0.852829830488,2.66529134242,2.59449604899,1.26007132232,1.38924731873,3901.0,88.150259899,601.191365378,5771.02394273,74198.7465658,Yes,208724.825237,24.5192040119,724126.229613,49.7881802963,3645.86888699,100,Below_30,4,985.383581725,4,Motorcycle_or_truck,Services_or_Retail,797.249881531,0,No,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0
2576,Yellows,8,540.802722548,89876.1864931,Healthcare,180.267574183,No,498.571009792,Yes,Female,After_16:00,0.527795734582,0.928684162442,1.46629902069,8.81344238762,9.44666662952,8.10924740508,4922.0,67.6850477466,546.157048512,6078.02419495,66138.9415605,Yes,248573.051805,23.3700031774,597691.034745,20.4037963646,32686.6658759,80,45_and_up,1,845.108673186,18,Foot_or_bicycle,Services_or_Retail,602.388233985,1,No,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
2577,Reds,10,84.2398373117,16827.2389683,Environment,28.0799457706,No,599.26180434,No,Male,By_16:00,0.683787423652,0.360089925118,9.75069070002,0.741376525257,7.023932538,5.1977842045,7664.0,2.46088122949,648.024421667,7288.66688674,78244.9946415,Yes,359114.710141,25.456323805,841185.589622,38.6272839271,826.563300249,90,Below_30,0,995.660991116,4,Motorcycle_or_truck,Public_Sector,705.025662363,0,No,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0
2578,Reds,9,331.057658831,63242.1551075,Environment,110.352552944,No,573.091907895,No,Female,After_16:00,0.466237058863,0.282308416907,4.31702765869,0.290961654391,1.85290439753,2.0913644135,9761.0,98.2309237123,635.2974187,7001.51391635,76534.3764763,Yes,328434.334895,25.2051069964,808482.974085,80.0111664459,12298.0384941,100,30-45,3,976.207749056,6,Foot_or_bicycle,Public_Sector,694.261762873,0,No,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
2579,Reds,9,84.2476495703,10054.3441671,Education,28.0825498568,No,358.028178293,Yes,Male,After_16:00,0.0678897863254,0.420496078907,5.91626668349,8.71089406777,9.9823192996,1.1816906021,5052.0,96.2734671542,693.927907306,4968.13759755,81146.7762552,Yes,128184.176452,26.3425114085,964289.738152,60.491591203,826.712156315,100,Below_30,2,1085.25238309,13,Foot_or_bicycle,Public_Sector,849.82889738,0,No,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0
2580,Oranges,6,38.8328648068,5492.02654908,Healthcare,12.9442882689,No,424.281848099,Yes,Male,By_16:00,0.586737458827,0.502312422963,6.43336847192,0.0971808005124,4.49521415634,9.05388401588,6343.0,38.5427687317,577.664425967,5398.14733293,71140.4076781,Yes,180015.086627,24.0346505272,668596.853911,14.7860963596,190.498887059,80,Below_30,2,947.423172159,11,Motorcycle_or_truck,Services_or_Retail,770.194007959,0,No,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0
2581,Blues,9,494.572745635,69511.6724598,Education,164.857581878,No,421.64680367,Yes,Male,After_16:00,0.35474730283,0.337591907242,7.54690508125,6.97477451293,3.30175965792,5.46517147915,8406.0,34.6262564883,573.204147597,5362.87633189,67321.4904393,Yes,177786.027045,23.9416822215,658179.252229,83.6249220418,27352.8798847,100,Below_30,3,868.856303839,4,Car,Services_or_Retail,621.61578127,0,No,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0
2582,Blues,2,474.209365657,64355.3890913,Education,158.069788552,No,407.132758769,Yes,Male,By_16:00,0.980624257354,0.399565987522,9.1071719001,5.12746051885,1.94886698853,6.11862338381,3981.0,99.7024419717,570.875179223,5213.07794614,66434.0110672,Yes,165757.083263,23.8929943545,652815.931517,69.9559916044,25154.1278415,100,30-45,3,855.430063923,14,Car,Hightech,601.858253491,0,No,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2583,Blues,7,250.522740199,48445.8054439,Education,83.5075800663,No,580.136622393,No,Female,After_16:00,0.134645873215,0.884295174386,7.01870519901,7.51807584893,1.84136543656,8.51041973336,7981.0,64.2572503304,596.850124429,6995.06647279,72345.0520123,Yes,336558.500642,24.4305162538,713690.918662,48.0603975244,7067.0235086,100,30-45,4,915.498762862,20,Public_or_other,Public_Sector,640.639977274,1,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0
2584,Purples,7,-70.2866680182,-15257.0008481,Social,-23.4288893394,Yes,651.204614403,No,Male,After_16:00,0.586568712024,0.0902834152803,8.68572534062,5.31362217851,4.79371492518,0.866425782442,6205.0,82.6123074396,708.570043812,7929.18623165,86043.4209071,No,424067.449819,26.6189790152,1005599.32028,9.52689358965,535.483966338,70,Below_30,3,1100.38434777,12,Foot_or_bicycle,Student_or_Unemployed,795.101693796,1,Yes,7.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0
2585,Yellows,3,682.340713953,99229.4094555,Environment,227.446904651,No,436.27504893,Yes,Male,After_16:00,0.165537651395,0.995844834717,6.64459195687,1.34819871513,4.61685233749,5.8457340952,5006.0,76.3810907491,614.160394632,5591.07127856,76941.7480038,Yes,190335.918319,24.7822596757,755718.874874,78.6752256099,51969.54134,90,30-45,2,1039.68143835,20,Motorcycle_or_truck,Industry_or_other,886.619156583,1,No,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
2586,Blues,7,239.972223458,35187.970712,Social,79.9907411527,No,439.90054605,Yes,Female,After_16:00,0.336452424061,0.356951034162,0.88754003169,8.2803119556,2.19290303998,1.08193861553,3093.0,54.0286957053,597.697502429,5594.40046535,69957.0255024,Yes,193512.490415,24.4478527161,715572.027454,80.8234205469,6488.50941131,70,45_and_up,1,900.676850817,7,Foot_or_bicycle,Student_or_Unemployed,637.518088052,0,No,7.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0
2587,Yellows,6,376.478758989,49681.731314,Social,125.492919663,No,395.892704125,Yes,Female,By_16:00,0.920834603719,0.587590424344,7.8278522566,2.06440628273,5.41468553944,1.05086021125,8592.0,16.9194814749,607.406124346,5173.73928994,69919.6560488,Yes,156731.03318,24.6456106507,738924.944235,69.8925151024,15883.9658052,70,Below_30,3,903.580654737,2,Foot_or_bicycle,Student_or_Unemployed,634.651744826,0,No,7.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0
2588,Yellows,5,405.043012728,46555.3799914,Social,135.014337576,No,344.818045456,Yes,Female,By_16:00,0.757770709926,0.676391391782,4.66954708099,4.38266282436,5.01331718639,7.21947945189,3795.0,88.2984528551,574.335266103,4596.85098676,65277.5010676,Yes,118899.484472,23.9652929484,660662.412651,42.6873195218,18373.8856886,70,30-45,3,844.182957225,5,Motorcycle_or_truck,Industry_or_other,585.598826373,0,No,7.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
